date,open,high,low,close,volume
2024-06-25,181.07,185.75,181.07,185.58,9883412
2024-06-26,184.2,185.93,183.99,185.37,6641634
2024-06-27,185.56,187.5,185.45,186.86,6677346
2024-06-28,185.72,186.58,183.32,183.42,9344662
2024-07-01,184.48,185.34,182.73,184.49,7113266
2024-07-02,183.55,186.95,183.06,186.61,5365530
2024-07-03,186.23,187.62,185.38,187.39,4283097
2024-07-05,187.32,192.26,187.32,191.96,7477204
2024-07-08,191.38,191.68,189.32,190.48,6393914
2024-07-09,191.75,192.86,190.23,190.44,5910799
2024-07-10,190.75,193.31,190.62,192.66,5788092
2024-07-11,191.4,192.41,186.82,187.3,9611554
2024-07-12,186.92,188.69,186.14,186.78,7836049
2024-07-15,186.53,189.9,186.49,188.19,5790463
2024-07-16,189.01,190.34,185.12,185.5,6584853
2024-07-17,184.68,185.23,181.62,182.62,9477934
2024-07-18,183.54,184.05,178.21,179.22,9916239
2024-07-19,180.51,181.97,178.86,179.39,6690845
2024-07-22,182.31,184.3,181.9,183.35,8250484
